,fonte,uri,data,datadownload,texto,sumario,palavra_chave,autor,organizacao,titulo,id_msg
,TWT,http://twitter.com/Paulo Victor Secco/status/187375041858637826,Wed Apr 04 00:04:25 BRT 2012,2012-04-04 00:04:56,Agora eh tarde !! #TOP,1,,Paulo Victor Secco,NULL,NULL,187375041858638000
,TWT,http://twitter.com/thiago /status/187375328757428228,Wed Apr 04 00:05:34 BRT 2012,2012-04-04 00:06:04,curtindo @emicida o #NEYMAR do reep ?,1,,thiago,NULL,NULL,187375328757428000
,TWT,http://twitter.com/Novinha Envolvente ?/status/187375376509571073,Wed Apr 04 00:05:45 BRT 2012,2012-04-04 00:06:16,nossaaaa o #IGOR #SANTOS ! ta muitooo lindoooooo ele veiuuu aqui em casa nossa nosssa .,1,,Novinha Envolvente ?,NULL,NULL,187375376509571000
,TWT,http://twitter.com/Igor Santtos/status/187375407455145984,Wed Apr 04 00:05:53 BRT 2012,2012-04-04 00:06:23,Ok! Já colei o videobit 429 do videoalbum Claudia Leitte #IssoVaiColar,1,,Igor Santtos,NULL,NULL,187375407455146000
,TWT,http://twitter.com/Pedro Pinto/status/187375587772477440,Wed Apr 04 00:06:36 BRT 2012,2012-04-04 00:07:06,poh hoje tem jogo do melhor do melhor do mundo o #INTERNACIONAL contra o #Santos e #Damião não vai dar chance pra #Neymar porra nenhuma..,1,,Pedro Pinto,NULL,NULL,187375587772477000
,TWT,http://twitter.com/Lucas Leitte ?/status/187375588305149953,Wed Apr 04 00:06:36 BRT 2012,2012-04-04 00:07:06,Olha! Tenho o videobit 49 do videoalbum Claudia Leitte #IssoVaiColar,1,,Lucas Leitte ?,NULL,NULL,187375588305150000
,TWT,http://twitter.com/Robson.S./status/187375697889738752,Wed Apr 04 00:07:02 BRT 2012,2012-04-04 00:07:32,Amanha To partindo para o Jogo do #Internacional x #Santos vai Bombar vamos cantar até ficar rouco :D,1,,Robson.S.,NULL,NULL,187375697889739000
,TWT,http://twitter.com/Léo/status/187375708388065282,Wed Apr 04 00:07:04 BRT 2012,2012-04-04 00:07:35,Só quero ver a surra que o #SANTOS vai dar nos macaco apoksaopkao,1,,Léo,NULL,NULL,187375708388065000
,TWT,http://twitter.com/Lucas Leitte ?/status/187375823672721409,Wed Apr 04 00:07:32 BRT 2012,2012-04-04 00:08:02,Ok! Já colei o videobit 355 do videoalbum Claudia Leitte #IssoVaiColar,1,,Lucas Leitte ?,NULL,NULL,187375823672721000
,TWT,http://twitter.com/A Prainha Gente Fina/status/187375882216808448,Wed Apr 04 00:07:46 BRT 2012,2012-04-04 00:08:16,#singlepains#SavageURed DawnProfissão RepórterHappyBDayLucasHenriqueLa B SIGAM-ME #PrainhaGenteFina #PanicoNaBand,1,,A Prainha Gente Fina,NULL,NULL,187375882216808000
,TWT,http://twitter.com/Portal Esportivo/status/187376792431104001,Wed Apr 04 00:11:23 BRT 2012,2012-04-04 00:11:53,#SANTOS VÍDEO L! Total: Felipão prepara barca com jogadores! http://t.co/A0FB1dpj #EsportivoPortal,1,,Portal Esportivo,NULL,NULL,187376792431104000
,TWT,http://twitter.com/Liipeee/status/187376794121408512,Wed Apr 04 00:11:23 BRT 2012,2012-04-04 00:11:54,Hj tem #Santos,1,,Liipeee,NULL,NULL,187376794121408000
,TWT,http://twitter.com/Carlos Júnior/status/187376821514416130,Wed Apr 04 00:11:30 BRT 2012,2012-04-04 00:12:00,Hj é dia do Rio Grande do Sul chorar!!! Vai dar #Santos na Libertadores e #Ipatinga na Copa do Brasil!!!,1,,Carlos Júnior,NULL,NULL,187376821514416000
,TWT,http://twitter.com/Luan Matos/status/187377238751191041,Wed Apr 04 00:13:09 BRT 2012,2012-04-04 00:13:40,O #paniconaband tem reprise??,1,,Luan Matos,NULL,NULL,187377238751191000
,TWT,http://twitter.com/Jack Bauer/status/187377304547233792,Wed Apr 04 00:13:25 BRT 2012,2012-04-04 00:13:55,"o #SANTOS vai ter que atropelaar o inter novamente, é chato ter que fazer issu com a macacada ! ;//",1,,Jack Bauer,NULL,NULL,187377304547234000
,TWT,http://twitter.com/Igor Santtos/status/187377794836217857,Wed Apr 04 00:15:22 BRT 2012,2012-04-04 00:15:52,Ok! Já colei o videobit 56 do videoalbum Claudia Leitte #IssoVaiColar,1,,Igor Santtos,NULL,NULL,187377794836218000
,TWT,http://twitter.com/Lucas Leitte ?/status/187377806802550784,Wed Apr 04 00:15:25 BRT 2012,2012-04-04 00:15:55,Olha! Tenho o videobit 35 do videoalbum Claudia Leitte #IssoVaiColar,1,,Lucas Leitte ?,NULL,NULL,187377806802551000
,TWT,http://twitter.com/Igor Santtos/status/187378226014855169,Wed Apr 04 00:17:05 BRT 2012,2012-04-04 00:17:35,Ok! Já colei o videobit 18 do videoalbum Claudia Leitte #IssoVaiColar,1,,Igor Santtos,NULL,NULL,187378226014855000
,TWT,http://twitter.com/bruno acosta B¬)/status/187378284550561792,Wed Apr 04 00:17:19 BRT 2012,2012-04-04 00:17:49,Presentão pro inter: show de bola do #Neymar,1,,bruno acosta B¬),NULL,NULL,187378284550562000
,TWT,http://twitter.com/Info Futebol Mundial/status/187378407036825600,Wed Apr 04 00:17:48 BRT 2012,2012-04-04 00:18:18,"#Santos Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense http://t.co/P6YiJid5",1,,Info Futebol Mundial,NULL,NULL,187378407036826000
,TWT,http://twitter.com/Lucas Leitte ?/status/187378461436952577,Wed Apr 04 00:18:01 BRT 2012,2012-04-04 00:18:31,Olha! Tenho o videobit 293 do videoalbum Claudia Leitte #IssoVaiColar,1,,Lucas Leitte ?,NULL,NULL,187378461436953000
,TWT,http://twitter.com/Lucas Leitte ?/status/187378505384861696,Wed Apr 04 00:18:11 BRT 2012,2012-04-04 00:18:42,Olha! Tenho o videobit 222 do videoalbum Claudia Leitte #IssoVaiColar,1,,Lucas Leitte ?,NULL,NULL,187378505384862000
,TWT,http://twitter.com/Dentro da Bola/status/187378887003602945,Wed Apr 04 00:19:42 BRT 2012,2012-04-04 00:20:13,"#Santos Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense http://t.co/W29pEozF",1,,Dentro da Bola,NULL,NULL,187378887003603000
,TWT,http://twitter.com/Gustavo' ?/status/187379074270900224,Wed Apr 04 00:20:27 BRT 2012,2012-04-04 00:20:57,Bom dms não ter aula amanhã .. Vai dar pra ver o jogo do #Santos,1,,Gustavo' ?,NULL,NULL,187379074270900000
,TWT,http://twitter.com/AquiTemJovem RCC/NI/status/187379329334915072,Wed Apr 04 00:21:28 BRT 2012,2012-04-04 00:21:58,"Também sou teu povo Senhor, estou nesta estrada...??#BOMDIA!ÓTIMA QUARTA PARA TODOS QUE BUSCAM A FACE DE DEUS!... http://t.co/UyhKYAhZ",1,,AquiTemJovem RCC/NI,NULL,NULL,187379329334915000
,TWT,http://twitter.com/Portal Esportivo/status/187380552482033665,Wed Apr 04 00:26:19 BRT 2012,2012-04-04 00:26:50,"#SANTOS Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense http://t.co/ZUkhtewY #EsportivoPortal",1,,Portal Esportivo,NULL,NULL,187380552482034000
,TWT,http://twitter.com/Portal Peixe/status/187380554881187841,Wed Apr 04 00:26:20 BRT 2012,2012-04-04 00:26:50,"Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense http://t.co/yNFpACHM #Santos",1,,Portal Peixe,NULL,NULL,187380554881188000
,TWT,http://twitter.com/Mercado Da Bola/status/187380599143661568,Wed Apr 04 00:26:30 BRT 2012,2012-04-04 00:27:01,"#Santos Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense http://t.co/sma2GFC3",1,,Mercado Da Bola,NULL,NULL,187380599143662000
,TWT,http://twitter.com/Mayara Oaske/status/187380602473943041,Wed Apr 04 00:26:31 BRT 2012,2012-04-04 00:27:02,Ainda fico imaginando o que sera dos meus domingos sem o #Esquenta. Triste ....,1,,Mayara Oaske,NULL,NULL,187380602473943000
,TWT,http://twitter.com/Brasfoot-ball 2012/status/187380728374378497,Wed Apr 04 00:27:01 BRT 2012,2012-04-04 00:27:32,"#Santos Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense http://t.co/pd6ktq6y",1,,Brasfoot-ball 2012,NULL,NULL,187380728374379000
,TWT,http://twitter.com/ .. mariana ;) ' /status/187381021451370496,Wed Apr 04 00:28:11 BRT 2012,2012-04-04 00:28:42,"Sorria, Deus te deu um novo dia *-* #bomdia, (: Saindo tt .",1,,.. mariana ;) ',NULL,NULL,187381021451371000
,TWT,http://twitter.com/- Me adoota ? :c/status/187381160597401602,Wed Apr 04 00:28:44 BRT 2012,2012-04-04 00:29:15,Revendo a entrevista da @Tatawerneck no #DeFrenteComGabi,1,,- Me adoota ? :c,NULL,NULL,187381160597402000
,TWT,http://twitter.com/Futebol Soccer/status/187381202376851456,Wed Apr 04 00:28:54 BRT 2012,2012-04-04 00:29:25,"#Santos Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense http://t.co/4zXiD2P0",1,,Futebol Soccer,NULL,NULL,187381202376851000
,TWT,http://twitter.com/MC GUTY OFICIALSP/status/187381421214666753,Wed Apr 04 00:29:46 BRT 2012,2012-04-04 00:30:17,@Crg_1533 Evertoon mlq monstro *--* ageita umas #TOP pra no twt ?,1,,MC GUTY OFICIALSP,NULL,NULL,187381421214667000
,TWT,http://twitter.com/MC GUTY OFICIALSP/status/187381716627890176,Wed Apr 04 00:30:57 BRT 2012,2012-04-04 00:31:27,@Crg_1533 ageta umas #TOP pra miim ?,1,,MC GUTY OFICIALSP,NULL,NULL,187381716627890000
,TWT,http://twitter.com/#MALOQUEIRO_NATO!/status/187381783065673729,Wed Apr 04 00:31:13 BRT 2012,2012-04-04 00:31:43,"@GUTY_MCOFICIAL Salve Guty monstro, tranquilidade? Quer que eu ajeite umas #top pra você mlq? ^o) rs",1,,#MALOQUEIRO_NATO!,NULL,NULL,187381783065674000
,TWT,http://twitter.com/O Melhor Amigo da Re/status/187382133101314048,Wed Apr 04 00:32:36 BRT 2012,2012-04-04 00:33:07,Hoje o #Neymar vai dar um presentinho bem bom pra macacada hsauhsuashau,1,,O Melhor Amigo da Re,NULL,NULL,187382133101314000
,TWT,http://twitter.com/Alt./status/187383750164877313,Wed Apr 04 00:39:02 BRT 2012,2012-04-04 00:39:32,"Mas está bom ué, cai contra o #Neymar e driblei ele hunf",1,,Alt.,NULL,NULL,187383750164877000
,TWT,http://twitter.com/Jonas Sulzbach/status/187383767386697729,Wed Apr 04 00:39:06 BRT 2012,2012-04-04 00:39:36,as novinhas estão querendo um jogo particular vem #Neymar ?,1,,Jonas Sulzbach,NULL,NULL,187383767386698000
,TWT,http://twitter.com/Christyan A. Olinto/status/187384048186957824,Wed Apr 04 00:40:13 BRT 2012,2012-04-04 00:40:43,"E o #Palmeiras com #AdemirDaGuia, era o único time que conseguia ganhar do #Santos de #Pelé! http://t.co/dMHQq3u1",1,,Christyan A. Olinto,NULL,NULL,187384048186958000
,TWT,http://twitter.com/Lucas Leitte ?/status/187384096882819073,Wed Apr 04 00:40:24 BRT 2012,2012-04-04 00:40:55,Ok! Já colei o videobit 94 do videoalbum Claudia Leitte #IssoVaiColar,1,,Lucas Leitte ?,NULL,NULL,187384096882819000
,TWT,http://twitter.com/??N E Y M A R?J R ?/status/187384383416709121,Wed Apr 04 00:41:33 BRT 2012,2012-04-04 00:42:03,"@Njr92 #DaviLucca , amo vocês , fiquem com Deus ! s2",1,,??N E Y M A R?J R ?,NULL,NULL,187384383416709000
,TWT,http://twitter.com/Lucas Leitte ?/status/187384450030632960,Wed Apr 04 00:41:48 BRT 2012,2012-04-04 00:42:19,Ok! Já colei o videobit 136 do videoalbum Claudia Leitte #IssoVaiColar,1,,Lucas Leitte ?,NULL,NULL,187384450030633000
,TWT,http://twitter.com/Aline Leitte/status/187384567211102208,Wed Apr 04 00:42:16 BRT 2012,2012-04-04 00:42:47,Ok! Já colei o videobit 318 do videoalbum Claudia Leitte #IssoVaiColar,1,,Aline Leitte,NULL,NULL,187384567211102000
,TWT,http://twitter.com/Lucas Leitte ?/status/187384627768471553,Wed Apr 04 00:42:31 BRT 2012,2012-04-04 00:43:02,Ok! Já colei o videobit 387 do videoalbum Claudia Leitte #IssoVaiColar,1,,Lucas Leitte ?,NULL,NULL,187384627768472000
,TWT,http://twitter.com/???€A? €?G€RØFF??/status/187384700183130112,Wed Apr 04 00:42:48 BRT 2012,2012-04-04 00:43:19,Amanhã o #Neymar vai fazer 3gols em cima da macacada e vai comemora com a dança -#EuQueroTchuEuQueroTcha.?_?,1,,???€A? €?G€RØFF??,NULL,NULL,187384700183130000
,TWT,http://twitter.com/Lohan Menezes/status/187384824363876354,Wed Apr 04 00:43:18 BRT 2012,2012-04-04 00:43:48,"Para as pessoas que zoam comigo por eu morar em #Cubatão, #Chupa em #Santos alagou e aqui não kkkkkkk #SeFudeu",1,,Lohan Menezes,NULL,NULL,187384824363876000
,TWT,http://twitter.com/Principe Da Quebrada/status/187384902579269632,Wed Apr 04 00:43:36 BRT 2012,2012-04-04 00:44:07,Tomara q hoje logo aconteça alguma coisa naquela escola do carai pra min sair cedo e vir pra casa assistir o jogo do meu #Santos :D,1,,Principe Da Quebrada,NULL,NULL,187384902579270000
,TWT,http://twitter.com/Numerologia do Gol/status/187385937775443968,Wed Apr 04 00:47:43 BRT 2012,2012-04-04 00:48:14,#Inter e #Santos farão jogo disputado. Mesmo desfalcado Inter terá atuação inspirada. Oferecendo maiores riscos ao Santos.,1,,Numerologia do Gol,NULL,NULL,187385937775444000
,TWT,http://twitter.com/Mario Hidalgo/status/187386014225018880,Wed Apr 04 00:48:01 BRT 2012,2012-04-04 00:48:32,Deus abencoe a todos. #BomDia,1,,Mario Hidalgo,NULL,NULL,187386014225019000
,TWT,http://twitter.com/Marcelo Calypseiro /status/187386032491208704,Wed Apr 04 00:48:06 BRT 2012,2012-04-04 00:48:37,@programapanico Assisti e Gostei mt #PanicoNaBand !!!,1,,Marcelo Calypseiro,NULL,NULL,187386032491209000
,TWT,http://twitter.com/Portal Peixe/status/187386075751260160,Wed Apr 04 00:48:16 BRT 2012,2012-04-04 00:48:47,"Santos: Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense http://t.co/9nn7sOGc #Santos",1,,Portal Peixe,NULL,NULL,187386075751260000
,TWT,http://twitter.com/Mc Rafinha Oficial/status/187386130386264064,Wed Apr 04 00:48:29 BRT 2012,2012-04-04 00:49:00,acabei de chegar da Célula #esquenta .. hehe foi top demais!!,1,,Mc Rafinha Oficial,NULL,NULL,187386130386264000
,TWT,http://twitter.com/Numerologia do Gol/status/187386476592504833,Wed Apr 04 00:49:52 BRT 2012,2012-04-04 00:50:22,"#Santos concentrado e com disposição, terá desta vez pouca criatividade nas armações. #Inter desfalcado poderá ter pouca objetividade.",1,,Numerologia do Gol,NULL,NULL,187386476592505000
,TWT,http://twitter.com/Luan Silva Oficial ®/status/187386794122293249,Wed Apr 04 00:51:07 BRT 2012,2012-04-04 00:51:38,@WennyaFeernanda #BoaNoite linda! ou se preferir... #BomDia,1,,Luan Silva Oficial ®,NULL,NULL,187386794122293000
,TWT,http://twitter.com/Numerologia do Gol/status/187387235258208256,Wed Apr 04 00:52:53 BRT 2012,2012-04-04 00:53:23,Jogo será bem equilibrado ao contrário da Vila. #Inter mais predisposto ao ataque. #Santos toques e valorização da posse de bola.,1,,Numerologia do Gol,NULL,NULL,187387235258208000
,TWT,http://twitter.com/elaaine?/status/187388080037167104,Wed Apr 04 00:56:14 BRT 2012,2012-04-04 00:56:45,#NO Assim Você Mata O Papai - @sorrisomaroto #TOP,1,,elaaine?,NULL,NULL,187388080037167000
,TWT,http://twitter.com/naah :)/status/187388287793643521,Wed Apr 04 00:57:03 BRT 2012,2012-04-04 00:57:34,http://t.co/qRWPS4ew - 6:22 caralho ri demais #paniconaband,1,,naah :),NULL,NULL,187388287793644000
,TWT,http://twitter.com/Rádio Santana FM/status/187388771350753281,Wed Apr 04 00:58:59 BRT 2012,2012-04-04 00:59:30,"#BomDia: Oração do Amanhecer - Santana FM 96,9 - Pra você ouvir e começar bem seu dia! http://t.co/OGhYbtlz",1,,Rádio Santana FM,NULL,NULL,187388771350753000
,TWT,http://twitter.com/Numerologia do Gol/status/187388992218595328,Wed Apr 04 00:59:51 BRT 2012,2012-04-04 01:00:22,Ganso poderá fazer uma das grandes atuações dele no ano. Pode ser o nome do jogo entre os santistas. #Inter #Santos,1,,Numerologia do Gol,NULL,NULL,187388992218595000
,TWT,http://twitter.com/Pânico Na Tv/status/187389007058046976,Wed Apr 04 00:59:55 BRT 2012,2012-04-04 01:00:26,"Após estréia no #PanicoNaBand , @oguisantana fala sobre Sonho Concretizado http://t.co/w6xTu5PI",1,,Pânico Na Tv,NULL,NULL,187389007058047000
,TWT,http://twitter.com/Giovani /status/187389743544283136,Wed Apr 04 01:02:51 BRT 2012,2012-04-04 01:03:21,"#interpiada tomou arrodiao do #gremio no beira rio e maior ainda do #santos e ainda se acham , so vencem timeco kkkk",1,,Giovani,NULL,NULL,187389743544283000
,TWT,http://twitter.com/J.Maicon _/=\_/status/187390491367710720,Wed Apr 04 01:05:49 BRT 2012,2012-04-04 01:06:20,"Pow Olhei pro #BorisCasoy agora e comecei a rir , me lembrei do #PanicoNaBand kkkkk",1,,J.Maicon _/=\_,NULL,NULL,187390491367711000
,TWT,http://twitter.com/Rahel William/status/187390545977552896,Wed Apr 04 01:06:02 BRT 2012,2012-04-04 01:06:33,O aniversário é do inter mais a festa vai ser do #Neymar! huHUhuHUhuhUA,1,,Rahel William,NULL,NULL,187390545977553000
,TWT,http://twitter.com/Anderson_Hippler)-(/status/187390737099403264,Wed Apr 04 01:06:47 BRT 2012,2012-04-04 01:07:18,@torcidadogremio o #neymar vai dar um belo presente pro inter #interpiadapronta...,1,,Anderson_Hippler)-(,NULL,NULL,187390737099403000
,TWT,http://twitter.com/Noticias dos Clubes/status/187390948525875201,Wed Apr 04 01:07:38 BRT 2012,2012-04-04 01:08:09,"Globo: Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense: Vasco vence o Alianza L... http://t.co/0jtReisk #Santos",1,,Noticias dos Clubes,NULL,NULL,187390948525875000
,TWT,http://twitter.com/Futebol Contratações/status/187390954750222336,Wed Apr 04 01:07:39 BRT 2012,2012-04-04 01:08:10,"[Globo Esporte] Confira os resultados desta terça na Libertadores, Gaúcho e Tocantinense: Vasco vence o ... http://t.co/OvIOUPhD #Santos",1,,Futebol Contratações,NULL,NULL,187390954750222000
,TWT,http://twitter.com/alan rapp/status/187392282809479168,Wed Apr 04 01:12:56 BRT 2012,2012-04-04 01:13:27,Óoooiaaaaaa #PanicoNaBand http://t.co/C9d4m76K,1,,alan rapp,NULL,NULL,187392282809479000
,TWT,http://twitter.com/Ótica Almeida/status/187392595075403776,Wed Apr 04 01:14:10 BRT 2012,2012-04-04 01:14:41,#PanicoNaBand muito bom recomendo,1,,Ótica Almeida,NULL,NULL,187392595075404000
,TWT,http://twitter.com/Christopher Ferreira/status/187392688134426624,Wed Apr 04 01:14:33 BRT 2012,2012-04-04 01:15:04,HOJE VAMO REUNIR A MACACADA LA NO @RafaelEspelocin E VAMO DEMULI O #SANTOS EU CONFIO EM TI MEU INTER !,1,,Christopher Ferreira,NULL,NULL,187392688134427000
,TWT,http://twitter.com/William Junior/status/187392778899173376,Wed Apr 04 01:14:54 BRT 2012,2012-04-04 01:15:28,E hoje superei meu recorde....jornada de trabalho de mais de 15 horas c pausa p almoço de 20 minutos! #BomDia,1,,William Junior,NULL,NULL,187392778899173000
,TWT,http://twitter.com/fábio soares/status/187393565926752257,Wed Apr 04 01:18:02 BRT 2012,2012-04-04 01:18:33,"@alanrapp parabéns pelo ótimo trabalho a frente no #PanicoNaBand, foi ótima a estréia, só acho q devia organizar melhor o quadro da prainha",1,,fábio soares,NULL,NULL,187393565926752000
,TWT,http://twitter.com/Pânico Na Tv/status/187393680162824192,Wed Apr 04 01:18:29 BRT 2012,2012-04-04 01:19:00,"Para quem perdeu ou quer rever as matérias do @programapanico ~> http://t.co/nuD9OVcR #PanicoNaBand , @alanrapp",1,,Pânico Na Tv,NULL,NULL,187393680162824000
,TWT,http://twitter.com/tainara 1992/status/187393971541123072,Wed Apr 04 01:19:39 BRT 2012,2012-04-04 01:20:10,#PanicoNaBand mulhres ricas me de um pre sente ..paga minha faculdade e me de um carro...me ajuda.....,1,,tainara 1992,NULL,NULL,187393971541123000
,TWT,http://twitter.com/Márcio Ribeiro/status/187394345358475264,Wed Apr 04 01:21:08 BRT 2012,2012-04-04 01:21:39,#BomDia a todos! Até mais!,1,,Márcio Ribeiro,NULL,NULL,187394345358475000
,TWT,http://twitter.com/laura suzanna ?/status/187394599579418624,Wed Apr 04 01:22:08 BRT 2012,2012-04-04 01:22:39,amanhã #Santos *---*,1,,laura suzanna ?,NULL,NULL,187394599579419000
,TWT,http://twitter.com/? F?b???? S?mp??? ?/status/187395064383815681,Wed Apr 04 01:23:59 BRT 2012,2012-04-04 01:24:30,Boa noitee !! Estava no momento #Esquenta rsrs .. Oque nesse friozinho kk ... Nada melhor que #EueEla agarradinho rs !!!,1,,? F?b???? S?mp??? ?,NULL,NULL,187395064383816000
,TWT,http://twitter.com/Rosalba D.F. Krohn/status/187395411571519488,Wed Apr 04 01:25:22 BRT 2012,2012-04-04 01:25:53,@ROBSONCARDOSO19 @rd104fm Bah mas o #Peixe que falo...é outro Robson #Santos,1,,Rosalba D.F. Krohn,NULL,NULL,187395411571520000
,TWT,http://twitter.com/1533-????iv?l/status/187397122822381568,Wed Apr 04 01:32:10 BRT 2012,2012-04-04 01:32:41,Ella é #TOP ela é #PIKA ela é #CAPA_DE_REVISTA ????,1,,1533-????iv?l,NULL,NULL,187397122822382000
,TWT,http://twitter.com/Alt./status/187397144217534464,Wed Apr 04 01:32:15 BRT 2012,2012-04-04 01:32:46,HAHA se o #SãoPaulo ganhar um jogo e perder o outro. O unico que pode passar ele é o #Corinthians do #Santos pra baixo ninguém passa haha,1,,Alt.,NULL,NULL,187397144217534000
,TWT,http://twitter.com/Rebelde/status/187399183974674432,Wed Apr 04 01:40:21 BRT 2012,2012-04-04 01:40:52,@PretaGil ):):): Ja tou morrendo de saaudades de ver voce no #Esquenta !!,1,,Rebelde,NULL,NULL,187399183974674000
,TWT,http://twitter.com/?I'M #SIMPLELIFE? ® /status/187400551217111040,Wed Apr 04 01:45:47 BRT 2012,2012-04-04 01:46:18,"#BOANOITE , OPS ,#BOMDIA NÉ GALERA ... DE PASSAGEM POR AQUI NESSA #MADRUGA , AFINAL SOU UMA #INDORMÍVEL NÉ ... VAMOS VER ATÉ QUANDO GUENTO",1,,?I'M #SIMPLELIFE? ®,NULL,NULL,187400551217111000
,TWT,http://twitter.com/Gabi W R/status/187400800178413569,Wed Apr 04 01:46:47 BRT 2012,2012-04-04 01:47:18,to vendo o jornal da band e qndo o Boris falou isso é uma vergonha lembrei do isso é uma pamonha do @cariocadelegado no #PanicoNaBand,1,,Gabi W R,NULL,NULL,187400800178414000
